Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V8,Waiting,Barangaroo,Bar5,05:35,Barangaroo,Bar5,05:40
V8,Waiting,Barangaroo,Bar5,05:40,Barangaroo,Bar5,05:45
V8,Waiting,Circular Quay,CQ2,05:55,Circular Quay,CQ2,06:00
V8,Crew pause,Circular Quay,CQ4,06:00,Circular Quay,CQ4,06:30
V8,Waiting,Barangaroo,Bar2,06:40,Barangaroo,Bar2,06:45
V8,Charging,Barangaroo,Bar2,06:45,Barangaroo,Bar2,06:50
V8,Charging,Barangaroo,Bar2,06:50,Barangaroo,Bar2,06:55
V8,Charging,Barangaroo,Bar2,06:55,Barangaroo,Bar2,07:00
V8,Waiting,Barangaroo,Bar2,07:00,Barangaroo,Bar2,07:05
V8,Waiting,Circular Quay,CQ2,07:15,Circular Quay,CQ2,07:20
V8,F6 - Mosman (peak),Circular Quay,CQ1,07:20,Circular Quay,CQ4,08:11
V8,Waiting,Circular Quay,CQ4,08:15,Circular Quay,CQ4,08:20
V8,Waiting,Circular Quay,CQ5,08:20,Circular Quay,CQ5,08:25
V8,F7 - Double Bay,Circular Quay,CQ1,08:25,Circular Quay,CQ1,09:15
V8,Waiting,Circular Quay,CQ4,09:15,Circular Quay,CQ4,09:20
V8,F6 - Mosman (off peak),Circular Quay,CQ1,09:20,Circular Quay,CQ3,10:14
V8,Waiting,Circular Quay,CQ2,10:15,Circular Quay,CQ2,10:20
V8,Waiting,Circular Quay,CQ5,10:20,Circular Quay,CQ5,10:25
V8,F7 - Double Bay,Circular Quay,CQ1,10:25,Circular Quay,CQ4,11:15
V8,Waiting,Circular Quay,CQ2,11:15,Circular Quay,CQ2,11:20
V8,Charging,Circular Quay,CQ2,11:20,Circular Quay,CQ2,11:25
V8,Waiting,Circular Quay,CQ2,11:25,Circular Quay,CQ2,11:30
