Vessel,Task,Wharf,Time
V16,Crew Break,CQ3,05:40-06:10
V17,F9 - Rose Bay,CQ3,05:55-05:56
V11,Waiting,CQ3,06:10-06:15
V16,F9 - Rose Bay,CQ3,06:15-06:16
V11,F7 - Double Bay,CQ3,06:15-06:16
V9,F5 - Neutral Bay,CQ3,06:27-06:30
V6,F2 - Zoo/Mosman (Peak),CQ3,06:30-06:31
V15,F9 - Rose Bay,CQ3,06:35-06:36
V9,F7 - Double Bay,CQ3,06:45-06:46
V17,F9 - Rose Bay,CQ3,06:55-06:56
V7,F2 - Zoo/Mosman (Peak),CQ3,07:00-07:01
V8,F7 - Double Bay,CQ3,07:15-07:16
V12,F9 - Rose Bay,CQ3,07:15-07:16
V6,Waiting,CQ3,07:25-07:30
V5,F2 - Zoo/Mosman (Peak),CQ3,07:30-07:31
V13,Waiting,CQ3,07:30-07:35
V13,F9 - Rose Bay,CQ3,07:35-07:36
V2,F7 - Double Bay,CQ3,07:45-07:46
V1,F6 - Mosman (peak),CQ3,07:48-07:51
V14,F9 - Rose Bay,CQ3,07:55-07:56
V8,F7 - Double Bay,CQ3,08:02-08:05
V3,F2 - Taronga Zoo (off peak),CQ3,08:05-08:07
V16,F9 - Rose Bay,CQ3,08:15-08:16
V4,F7 - Double Bay,CQ3,08:15-08:16
V7,F5 - Neutral Bay,CQ3,08:27-08:30
V11,Waiting,CQ3,08:30-08:35
V15,F9 - Rose Bay,CQ3,08:35-08:36
V6,F2 - Taronga Zoo (off peak),CQ3,08:35-08:37
V11,F7 - Double Bay,CQ3,08:45-08:46
V9,F8 - Cockatoo Island,CQ3,08:54-08:57
V17,F9 - Rose Bay,CQ3,08:55-08:56
V8,F2 - Taronga Zoo (off peak),CQ3,09:05-09:07
V6,F2 - Taronga Zoo (off peak),CQ3,09:11-09:15
V6,F7 - Double Bay,CQ3,09:15-09:16
V15,Waiting,CQ3,09:25-09:30
V15,Waiting,CQ3,09:30-09:35
V13,Waiting,CQ3,09:30-09:35
V9,F2 - Taronga Zoo (off peak),CQ3,09:35-09:37
V15,Waiting,CQ3,09:35-09:40
V8,F2 - Taronga Zoo (off peak),CQ3,09:41-09:45
V3,F7 - Double Bay,CQ3,09:45-09:46
V14,Waiting,CQ3,09:55-10:00
V14,Waiting,CQ3,10:00-10:05
V4,Waiting,CQ3,10:00-10:05
V6,F2 - Taronga Zoo (off peak),CQ3,10:05-10:07
V1,Crew Break,CQ3,10:05-10:35
V11,F7 - Double Bay,CQ3,10:15-10:16
V1,F2 - Taronga Zoo (off peak),CQ3,10:35-10:37
V2,Crew Break,CQ3,10:45-11:15
V11,F7 - Double Bay,CQ3,11:02-11:05
V1,F2 - Taronga Zoo (off peak),CQ3,11:11-11:15
