Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
FF2,Crew pause,Barangaroo,Bar5,05:40,Barangaroo,Bar5,05:49
FF2,Waiting,Barangaroo,Bar2,05:55,Barangaroo,Bar2,06:00
FF2,Crew pause,Barangaroo,Bar5,06:00,Barangaroo,Bar5,06:09
FF2,Waiting,Barangaroo,Bar5,06:10,Barangaroo,Bar5,06:15
FF2,Crew pause,Barangaroo,Bar5,06:15,Barangaroo,Bar5,06:24
FF2,Crew pause,Barangaroo,Bar4,06:25,Barangaroo,Bar4,06:34
FF2,Crew pause,Barangaroo,Bar5,06:35,Barangaroo,Bar5,06:44
FF2,Crew pause,Barangaroo,Bar5,06:45,Barangaroo,Bar5,06:54
FF2,Waiting,Barangaroo,Bar1,06:55,Barangaroo,Bar1,07:00
FF2,1,Circular Quay,CQ1,07:15,Mosman,Mos1,07:33
FF2,2,Mosman,Mos1,07:40,Circular Quay,CQ3,07:58
FF2,Crew pause,Circular Quay,CQ1,08:05,Circular Quay,CQ1,08:14
FF2,Crew pause,Circular Quay,CQ1,08:15,Circular Quay,CQ1,08:24
FF2,Waiting,Circular Quay,CQ5,08:25,Circular Quay,CQ5,08:30
FF2,Waiting,Circular Quay,CQ5,08:30,Circular Quay,CQ5,08:35
FF2,Waiting,Circular Quay,CQ3,08:35,Circular Quay,CQ3,08:40
FF2,Waiting,Circular Quay,CQ5,08:40,Circular Quay,CQ5,08:45
FF2,Waiting,Balmain Shipyard,BSY5,09:00,Balmain Shipyard,BSY5,09:05
FF2,Waiting,Balmain Shipyard,BSY2,09:05,Balmain Shipyard,BSY2,09:10
FF2,Crew pause,Balmain Shipyard,BSY3,09:10,Balmain Shipyard,BSY3,09:19
FF2,Crew pause,Balmain Shipyard,BSY3,09:20,Balmain Shipyard,BSY3,09:29
FF2,Crew pause,Balmain Shipyard,BSY1,09:30,Balmain Shipyard,BSY1,09:39
FF2,Crew pause,Balmain Shipyard,BSY5,09:40,Balmain Shipyard,BSY5,09:49
FF2,Waiting,Balmain Shipyard,BSY2,09:50,Balmain Shipyard,BSY2,09:55
FF2,Waiting,Balmain Shipyard,BSY1,09:55,Balmain Shipyard,BSY1,10:00
FF2,Waiting,Balmain Shipyard,BSY1,10:00,Balmain Shipyard,BSY1,10:05
FF2,Waiting,Balmain Shipyard,BSY1,10:05,Balmain Shipyard,BSY1,10:10
FF2,Crew pause,Balmain Shipyard,BSY2,10:10,Balmain Shipyard,BSY2,10:19
FF2,Crew pause,Balmain Shipyard,BSY5,10:20,Balmain Shipyard,BSY5,10:29
FF2,Crew pause,Barangaroo,Bar1,10:40,Barangaroo,Bar1,10:49
FF2,Waiting,Barangaroo,Bar2,10:50,Barangaroo,Bar2,10:55
FF2,Waiting,Barangaroo,Bar1,10:55,Barangaroo,Bar1,11:00
FF2,Crew pause,Balmain Shipyard,BSY4,11:10,Balmain Shipyard,BSY4,11:19
FF2,Waiting,Balmain Shipyard,BSY1,11:20,Balmain Shipyard,BSY1,11:25
FF2,Waiting,Balmain Shipyard,BSY3,11:25,Balmain Shipyard,BSY3,11:30
