Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V17,Waiting,Circular Quay,CQ4,05:40,Circular Quay,CQ4,05:45
V17,Waiting,Circular Quay,CQ2,05:45,Circular Quay,CQ2,05:50
V17,Waiting,Circular Quay,CQ1,05:50,Circular Quay,CQ1,05:55
V17,Waiting,Circular Quay,CQ4,05:55,Circular Quay,CQ4,06:00
V17,F4 - Pyrmont Bay,Circular Quay,CQ1,06:00,Circular Quay,CQ1,07:08
V17,Waiting,Circular Quay,CQ4,07:10,Circular Quay,CQ4,07:15
V17,F9 - Rose Bay,Circular Quay,CQ1,07:15,Circular Quay,CQ5,07:56
V17,F4 - Pyrmont Bay,Circular Quay,CQ1,08:00,Circular Quay,CQ4,09:08
V17,F4 - Pyrmont Bay,Circular Quay,CQ1,09:10,Circular Quay,CQ1,10:18
V17,Crew pause,Circular Quay,CQ2,10:20,Circular Quay,CQ2,10:50
V17,Waiting,Circular Quay,CQ5,10:50,Circular Quay,CQ5,10:55
V17,Crew pause,Circular Quay,CQ3,10:55,Circular Quay,CQ3,11:25
V17,Waiting,Circular Quay,CQ4,11:25,Circular Quay,CQ4,11:30
