Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
EC2,Crew pause,Balmain Shipyard,BSY2,05:30,Balmain Shipyard,BSY2,05:39
EC2,Crew pause,Circular Quay,CQ4,05:40,Circular Quay,CQ4,05:49
EC2,Waiting,Circular Quay,CQ5,05:50,Circular Quay,CQ5,05:55
EC2,Waiting,Barangaroo,Bar4,05:55,Barangaroo,Bar4,06:00
EC2,Crew pause,Circular Quay,CQ4,06:00,Circular Quay,CQ4,06:09
EC2,Waiting,Barangaroo,Bar1,06:10,Barangaroo,Bar1,06:15
EC2,Waiting,Circular Quay,CQ1,06:15,Circular Quay,CQ1,06:20
EC2,Waiting,Balmain Shipyard,BSY3,06:20,Balmain Shipyard,BSY3,06:25
EC2,Waiting,Barangaroo,Bar4,06:25,Barangaroo,Bar4,06:30
EC2,Waiting,Cabarita,Cab1,06:30,Cabarita,Cab1,06:35
EC2,8,Pyrmont Bay,PB1,06:35,Circular Quay,CQ1,07:07
EC2,Waiting,Circular Quay,CQ1,07:15,Circular Quay,CQ1,07:20
EC2,Waiting,Parramatta,Pm1,07:20,Parramatta,Pm1,07:25
EC2,14,Circular Quay,CQ1,07:25,Cockatoo Island,CI1,07:59
EC2,Waiting,Cabarita,Cab1,08:05,Cabarita,Cab1,08:10
EC2,Waiting,Chiswick,Chs1,08:10,Chiswick,Chs1,08:15
EC2,15,Cockatoo Island,CI1,08:15,Circular Quay,CQ5,08:47
EC2,Waiting,Rose Bay,RB1,08:55,Rose Bay,RB1,09:00
EC2,Waiting,Barangaroo,Bar4,09:00,Barangaroo,Bar4,09:05
EC2,Waiting,Circular Quay,CQ4,09:05,Circular Quay,CQ4,09:10
EC2,Waiting,Barangaroo,Bar2,09:10,Barangaroo,Bar2,09:15
EC2,Waiting,Cabarita,Cab1,09:15,Cabarita,Cab1,09:20
EC2,Waiting,Cockatoo Island,CI1,09:20,Cockatoo Island,CI1,09:25
EC2,Waiting,Barangaroo,Bar2,09:25,Barangaroo,Bar2,09:30
EC2,Waiting,Balmain Shipyard,BSY4,09:30,Balmain Shipyard,BSY4,09:35
EC2,Waiting,Circular Quay,CQ1,09:35,Circular Quay,CQ1,09:40
EC2,Waiting,Circular Quay,CQ1,09:40,Circular Quay,CQ1,09:45
EC2,Waiting,Circular Quay,CQ2,09:45,Circular Quay,CQ2,09:50
EC2,Waiting,Circular Quay,CQ2,09:50,Circular Quay,CQ2,09:55
EC2,Waiting,Balmain Shipyard,BSY1,09:55,Balmain Shipyard,BSY1,10:00
EC2,Crew pause,Balmain Shipyard,BSY4,10:00,Balmain Shipyard,BSY4,10:09
EC2,Waiting,Balmain Shipyard,BSY4,10:10,Balmain Shipyard,BSY4,10:15
EC2,Waiting,Pyrmont Bay,PB1,10:15,Pyrmont Bay,PB1,10:20
EC2,Waiting,Balmain Shipyard,BSY2,10:20,Balmain Shipyard,BSY2,10:25
EC2,Waiting,Pyrmont Bay,PB1,10:25,Pyrmont Bay,PB1,10:30
EC2,Waiting,Cockatoo Island,CI1,10:30,Cockatoo Island,CI1,10:35
EC2,Waiting,Cockatoo Island,CI1,10:35,Cockatoo Island,CI1,10:40
EC2,Waiting,Cockatoo Island,CI1,10:40,Cockatoo Island,CI1,10:45
EC2,Waiting,Cockatoo Island,CI1,10:45,Cockatoo Island,CI1,10:50
EC2,Waiting,Balmain Shipyard,BSY4,10:50,Balmain Shipyard,BSY4,10:55
EC2,Waiting,Barangaroo,Bar4,10:55,Barangaroo,Bar4,11:00
EC2,Crew pause,Barangaroo,Bar1,11:00,Barangaroo,Bar1,11:09
EC2,Waiting,Cabarita,Cab1,11:10,Cabarita,Cab1,11:15
EC2,Waiting,Chiswick,Chs1,11:15,Chiswick,Chs1,11:20
EC2,Waiting,Barangaroo,Bar1,11:20,Barangaroo,Bar1,11:25
EC2,Waiting,Chiswick,Chs1,11:25,Chiswick,Chs1,11:30
